dateTimeCalculatedAt;calculatedAt;workload;workload_raw;stress;stress_raw
"2024-05-07T08:08:33.868Z";1715069313868;1.8699;1.4139;1.5151;1.4241
"2024-05-07T08:08:34.038Z";1715069314038;1.8713;1.5174;1.5184;1.4567
"2024-05-07T08:08:34.26Z";1715069314260;1.8735;1.6651;1.519;1.4075
"2024-05-07T08:08:34.669Z";1715069314669;1.8765;1.717;1.5179;1.4759
"2024-05-07T08:08:34.72Z";1715069314720;1.8774;1.6207;1.5157;1.4231
"2024-05-07T08:08:34.806Z";1715069314806;1.8779;1.716;1.5149;1.4772
"2024-05-07T08:08:35.002Z";1715069315002;1.8796;1.7741;1.5156;1.5499
"2024-05-07T08:08:35.355Z";1715069315355;1.8819;1.7986;1.5174;1.5966
"2024-05-07T08:08:35.47Z";1715069315470;1.885;2.0194;1.5193;1.6051
"2024-05-07T08:08:35.695Z";1715069315695;1.8875;2.036;1.5215;1.6276
"2024-05-07T08:08:35.827Z";1715069315827;1.8887;2.0386;1.5238;1.6348
"2024-05-07T08:08:36.017Z";1715069316017;1.8886;1.9615;1.5275;1.7086
"2024-05-07T08:08:36.157Z";1715069316157;1.8871;1.9427;1.5303;1.6675
"2024-05-07T08:08:36.345Z";1715069316345;1.8859;2.0285;1.5325;1.6445
"2024-05-07T08:08:36.577Z";1715069316577;1.8848;1.9702;1.5349;1.6634
"2024-05-07T08:08:36.721Z";1715069316721;1.8805;1.9353;1.537;1.6479
"2024-05-07T08:08:36.978Z";1715069316978;1.8737;1.815;1.5375;1.5621
"2024-05-07T08:08:37.196Z";1715069317196;1.865;1.7422;1.5374;1.5327
"2024-05-07T08:08:37.472Z";1715069317472;1.8556;1.6254;1.537;1.5117
"2024-05-07T08:08:37.657Z";1715069317657;1.845;1.4645;1.5374;1.5616
"2024-05-07T08:08:38.08Z";1715069318080;1.8334;1.4215;1.5368;1.5009
"2024-05-07T08:08:38.126Z";1715069318126;1.8175;1.3178;1.5349;1.4259
"2024-05-07T08:08:38.296Z";1715069318296;1.8051;1.4343;1.5321;1.3658
"2024-05-07T08:08:38.456Z";1715069318456;1.7905;1.2049;1.5295;1.3708
"2024-05-07T08:08:38.693Z";1715069318693;1.777;1.1993;1.5258;1.2936
"2024-05-07T08:08:38.99Z";1715069318990;1.7655;1.2186;1.5216;1.2586
"2024-05-07T08:08:39.098Z";1715069319098;1.7571;1.2761;1.5184;1.3136
"2024-05-07T08:08:39.416Z";1715069319416;1.7512;1.3563;1.5147;1.272
"2024-05-07T08:08:39.494Z";1715069319494;1.7451;1.3393;1.5109;1.2582
"2024-05-07T08:08:39.665Z";1715069319665;1.7395;1.3606;1.5057;1.1614
"2024-05-07T08:08:39.94Z";1715069319940;1.7388;1.4549;1.5008;1.1639
"2024-05-07T08:08:40.041Z";1715069320041;1.7381;1.5378;1.4964;1.1967
"2024-05-07T08:08:40.273Z";1715069320273;1.7374;1.5272;1.4923;1.202
"2024-05-07T08:08:40.533Z";1715069320533;1.7363;1.4939;1.4881;1.1897
"2024-05-07T08:08:40.644Z";1715069320644;1.7357;1.5458;1.4837;1.171
"2024-05-07T08:08:40.808Z";1715069320808;1.7329;1.4449;1.4793;1.1596
"2024-05-07T08:08:40.988Z";1715069320988;1.7279;1.3909;1.474;1.0783
"2024-05-07T08:08:41.188Z";1715069321188;1.721;1.4192;1.4667;1.1139
"2024-05-07T08:08:41.395Z";1715069321395;1.716;1.4186;1.4594;1.1216
"2024-05-07T08:08:41.591Z";1715069321591;1.7095;1.2303;1.4522;1.0866
"2024-05-07T08:08:41.796Z";1715069321796;1.7006;1.121;1.4459;1.0987
"2024-05-07T08:08:41.993Z";1715069321993;1.6912;1.1235;1.4401;1.0617
"2024-05-07T08:08:42.173Z";1715069322173;1.6827;1.0836;1.4358;1.118
"2024-05-07T08:08:42.33Z";1715069322330;1.6743;1.1648;1.432;1.1092
"2024-05-07T08:08:42.534Z";1715069322534;1.6656;1.1281;1.4278;1.0767
"2024-05-07T08:08:42.752Z";1715069322752;1.6598;1.1477;1.4263;1.1606
"2024-05-07T08:08:42.921Z";1715069322921;1.6543;1.1297;1.4243;1.2029
"2024-05-07T08:08:43.184Z";1715069323184;1.6515;1.1496;1.4217;1.2325
"2024-05-07T08:08:43.336Z";1715069323336;1.6489;1.2076;1.42;1.2116
"2024-05-07T08:08:43.545Z";1715069323545;1.651;1.328;1.4198;1.3348
"2024-05-07T08:08:43.95Z";1715069323950;1.6519;1.3159;1.4199;1.3271
"2024-05-07T08:08:44.157Z";1715069324157;1.6516;1.3353;1.4194;1.3548
"2024-05-07T08:08:44.291Z";1715069324291;1.6503;1.2248;1.4189;1.3781
"2024-05-07T08:08:44.539Z";1715069324539;1.6487;1.1781;1.4195;1.4743
"2024-05-07T08:08:44.662Z";1715069324662;1.6461;1.3136;1.4211;1.5465
"2024-05-07T08:08:44.862Z";1715069324862;1.6403;1.3509;1.421;1.4574
"2024-05-07T08:08:45.063Z";1715069325063;1.6323;1.3253;1.4196;1.4314
"2024-05-07T08:08:45.297Z";1715069325297;1.6233;1.2561;1.4194;1.4756
"2024-05-07T08:08:45.443Z";1715069325443;1.6121;1.2226;1.4185;1.4642
"2024-05-07T08:08:45.637Z";1715069325637;1.5975;1.189;1.4164;1.385
"2024-05-07T08:08:45.881Z";1715069325881;1.5797;1.1686;1.4135;1.4017
"2024-05-07T08:08:46.031Z";1715069326031;1.5634;1.2338;1.4097;1.399
"2024-05-07T08:08:46.206Z";1715069326206;1.5483;1.2854;1.4044;1.2795
"2024-05-07T08:08:46.405Z";1715069326405;1.5317;1.2345;1.3989;1.2501
"2024-05-07T08:08:46.657Z";1715069326657;1.5136;1.176;1.3926;1.1967
"2024-05-07T08:08:46.771Z";1715069326771;1.4956;1.1622;1.3859;1.2364
"2024-05-07T08:08:46.956Z";1715069326956;1.4807;1.2224;1.3801;1.2337
"2024-05-07T08:08:47.22Z";1715069327220;1.4678;1.307;1.3732;1.1384
"2024-05-07T08:08:47.367Z";1715069327367;1.457;1.3266;1.3669;1.1711
"2024-05-07T08:08:47.558Z";1715069327558;1.4488;1.3361;1.3599;1.1724
"2024-05-07T08:08:47.753Z";1715069327753;1.4418;1.2851;1.3532;1.1369
"2024-05-07T08:08:47.951Z";1715069327951;1.4365;1.3329;1.3474;1.1525
"2024-05-07T08:08:48.197Z";1715069328197;1.4318;1.3697;1.3424;1.1794
"2024-05-07T08:08:48.312Z";1715069328312;1.4276;1.3481;1.3382;1.1811
"2024-05-07T08:08:48.736Z";1715069328736;1.4248;1.3809;1.3349;1.2054
"2024-05-07T08:08:48.954Z";1715069328954;1.4247;1.4086;1.3316;1.1755
"2024-05-07T08:08:49.082Z";1715069329082;1.4221;1.3221;1.3269;1.1027
"2024-05-07T08:08:49.255Z";1715069329255;1.4167;1.2604;1.3226;1.086
"2024-05-07T08:08:49.445Z";1715069329445;1.4095;1.1788;1.3182;1.1454
"2024-05-07T08:08:49.679Z";1715069329679;1.4035;1.1685;1.3149;1.1802
"2024-05-07T08:08:49.889Z";1715069329889;1.397;1.2251;1.3111;1.1868
"2024-05-07T08:08:50.09Z";1715069330090;1.3919;1.3946;1.3063;1.1952
"2024-05-07T08:08:50.217Z";1715069330217;1.3865;1.3972;1.3019;1.2621
"2024-05-07T08:08:50.425Z";1715069330425;1.3781;1.3882;1.2978;1.3
"2024-05-07T08:08:50.7Z";1715069330700;1.3688;1.3364;1.2942;1.3528
"2024-05-07T08:08:50.893Z";1715069330893;1.3615;1.4894;1.2907;1.377
"2024-05-07T08:08:51.01Z";1715069331010;1.3534;NaN;1.2851;NaN
"2024-05-07T08:08:51.22Z";1715069331220;1.3453;NaN;1.2798;NaN
"2024-05-07T08:08:51.428Z";1715069331428;1.3358;NaN;1.2748;NaN
"2024-05-07T08:08:51.591Z";1715069331591;1.3269;NaN;1.2693;NaN
"2024-05-07T08:08:51.804Z";1715069331804;1.3182;NaN;1.2639;NaN
"2024-05-07T08:08:51.971Z";1715069331971;1.311;NaN;1.2596;NaN
"2024-05-07T08:08:52.127Z";1715069332127;1.3046;NaN;1.2555;NaN
"2024-05-07T08:08:52.348Z";1715069332348;1.2999;NaN;1.2517;NaN
"2024-05-07T08:08:52.52Z";1715069332520;1.2974;NaN;1.247;NaN
"2024-05-07T08:08:52.799Z";1715069332799;1.2954;NaN;1.2431;NaN
"2024-05-07T08:08:52.939Z";1715069332939;1.2951;NaN;1.2403;NaN
"2024-05-07T08:08:53.151Z";1715069333151;1.2929;NaN;1.2383;NaN
"2024-05-07T08:08:53.546Z";1715069333546;1.2943;NaN;1.2361;NaN
"2024-05-07T08:08:53.963Z";1715069333963;1.2959;NaN;1.2352;NaN
"2024-05-07T08:08:54.068Z";1715069334068;1.2972;NaN;1.2348;NaN
"2024-05-07T08:08:54.136Z";1715069334136;1.3025;1.5957;1.2381;1.5125
"2024-05-07T08:08:54.307Z";1715069334307;1.3079;1.6808;1.2431;1.5729
"2024-05-07T08:08:54.491Z";1715069334491;1.3134;1.668;1.2482;1.5652
"2024-05-07T08:08:54.663Z";1715069334663;1.3159;1.5148;1.2554;1.5921
"2024-05-07T08:08:54.838Z";1715069334838;1.3169;1.5132;1.2613;1.5156
"2024-05-07T08:08:55.119Z";1715069335119;1.3182;1.6141;1.2658;1.4672
"2024-05-07T08:08:55.208Z";1715069335208;1.3191;1.5801;1.2701;1.4595
"2024-05-07T08:08:55.451Z";1715069335451;1.319;1.4885;1.2756;1.5224
"2024-05-07T08:08:55.605Z";1715069335605;1.3188;1.5351;1.2819;1.5489
"2024-05-07T08:08:55.831Z";1715069335831;1.3204;1.5399;1.2881;1.5311
"2024-05-07T08:08:56.005Z";1715069336005;1.3225;1.5193;1.2947;1.4737
"2024-05-07T08:08:56.184Z";1715069336184;1.3237;1.4886;1.3;1.4308
"2024-05-07T08:08:56.454Z";1715069336454;1.3262;1.5702;1.3049;1.4174
"2024-05-07T08:08:56.582Z";1715069336582;1.3324;1.5989;1.3111;1.4571
"2024-05-07T08:08:56.759Z";1715069336759;1.3416;1.6751;1.3184;1.5374
"2024-05-07T08:08:57.043Z";1715069337043;1.3497;1.6101;1.3266;1.555
"2024-05-07T08:08:57.211Z";1715069337211;1.3589;1.6335;1.333;1.4995
"2024-05-07T08:08:57.356Z";1715069337356;1.3656;1.5684;1.3395;1.5
"2024-05-07T08:08:57.648Z";1715069337648;1.3738;1.622;1.3458;1.455
"2024-05-07T08:08:57.822Z";1715069337822;1.3807;1.5603;1.3509;1.469
"2024-05-07T08:08:58.011Z";1715069338011;1.3874;1.5288;1.356;1.5081
"2024-05-07T08:08:58.333Z";1715069338333;1.3936;1.5264;1.3614;1.5548
"2024-05-07T08:08:58.514Z";1715069338514;1.3988;1.5171;1.3668;1.5333
"2024-05-07T08:08:58.669Z";1715069338669;1.4019;1.5144;1.3699;1.5217
"2024-05-07T08:08:58.889Z";1715069338889;1.4055;1.5298;1.3717;1.4369
"2024-05-07T08:08:59.07Z";1715069339070;1.4087;1.5288;1.3736;1.4653
"2024-05-07T08:08:59.255Z";1715069339255;1.4147;1.5841;1.3756;1.5005
"2024-05-07T08:08:59.45Z";1715069339450;1.4217;1.5981;1.3755;1.4695
"2024-05-07T08:08:59.632Z";1715069339632;1.4272;1.6439;1.374;1.4582
"2024-05-07T08:08:59.863Z";1715069339863;1.4329;1.6963;1.3743;1.4736
"2024-05-07T08:09:00.04Z";1715069340040;1.4388;1.6796;1.3743;1.4288
"2024-05-07T08:09:00.267Z";1715069340267;1.4468;1.7309;1.3722;1.3518
"2024-05-07T08:09:00.4Z";1715069340400;1.4554;1.7389;1.3702;1.3444
"2024-05-07T08:09:00.641Z";1715069340641;1.4657;1.81;1.3695;1.3441
"2024-05-07T08:09:00.772Z";1715069340772;1.4752;1.7362;1.369;1.3687
"2024-05-07T08:09:00.972Z";1715069340972;1.4836;1.7391;1.3668;1.2677
"2024-05-07T08:09:01.195Z";1715069341195;1.4896;1.6446;1.366;1.2336
"2024-05-07T08:09:01.388Z";1715069341388;1.4967;1.6617;1.3667;1.2897
"2024-05-07T08:09:01.624Z";1715069341624;1.504;1.6148;1.367;1.2161
"2024-05-07T08:09:01.81Z";1715069341810;1.5104;1.5434;1.3667;1.22
"2024-05-07T08:09:01.941Z";1715069341941;1.515;1.4987;1.3659;1.1819
"2024-05-07T08:09:02.206Z";1715069342206;1.5167;1.4101;1.3666;1.1851
"2024-05-07T08:09:02.37Z";1715069342370;1.5158;1.275;1.3674;1.2157
"2024-05-07T08:09:02.53Z";1715069342530;1.5143;1.2466;1.3686;1.2437
"2024-05-07T08:09:02.745Z";1715069342745;1.5113;1.1054;1.3701;1.2254
"2024-05-07T08:09:03.09Z";1715069343090;1.5088;1.1799;1.3719;1.262
"2024-05-07T08:09:03.263Z";1715069343263;1.5047;1.1218;1.3728;1.2376
"2024-05-07T08:09:03.458Z";1715069343458;1.5006;1.107;1.3743;1.2696
"2024-05-07T08:09:03.71Z";1715069343710;1.4954;1.0685;1.376;1.3088
"2024-05-07T08:09:03.885Z";1715069343885;1.4908;1.1293;1.3781;1.2996
"2024-05-07T08:09:04.107Z";1715069344107;1.4889;1.2074;1.3833;1.4161
"2024-05-07T08:09:04.268Z";1715069344268;1.4873;1.1651;1.3885;1.3954
"2024-05-07T08:09:04.498Z";1715069344498;1.4878;1.2111;1.393;1.416
"2024-05-07T08:09:04.617Z";1715069344617;1.49;1.2965;1.3961;1.3632
"2024-05-07T08:09:04.797Z";1715069344797;1.4908;1.2786;1.3982;1.3163
"2024-05-07T08:09:05.064Z";1715069345064;1.4885;1.2546;1.4014;1.3836
"2024-05-07T08:09:05.224Z";1715069345224;1.487;1.3045;1.4025;1.3315
"2024-05-07T08:09:05.408Z";1715069345408;1.4842;1.2252;1.4027;1.3135
"2024-05-07T08:09:05.572Z";1715069345572;1.4808;1.1296;1.4016;1.2871
"2024-05-07T08:09:05.778Z";1715069345778;1.4754;1.1681;1.3993;1.2367
"2024-05-07T08:09:05.993Z";1715069345993;1.4691;1.0896;1.3961;1.2019
"2024-05-07T08:09:06.207Z";1715069346207;1.464;1.1538;1.3932;1.2161
"2024-05-07T08:09:06.397Z";1715069346397;1.4572;1.0333;1.3889;1.1265
"2024-05-07T08:09:06.529Z";1715069346529;1.4523;1.1451;1.3852;1.1507
"2024-05-07T08:09:06.752Z";1715069346752;1.448;1.1706;1.3817;1.1597
"2024-05-07T08:09:07.012Z";1715069347012;1.4445;1.2154;1.3779;1.1309
"2024-05-07T08:09:07.119Z";1715069347119;1.4421;1.2848;1.3745;1.1468
"2024-05-07T08:09:07.333Z";1715069347333;1.4398;1.2853;1.3706;1.1122
"2024-05-07T08:09:07.588Z";1715069347588;1.4377;1.2943;1.3672;1.1366
"2024-05-07T08:09:07.9Z";1715069347900;1.4372;1.4079;1.3655;1.245
"2024-05-07T08:09:08.103Z";1715069348103;1.4379;1.4805;1.3643;1.2839
"2024-05-07T08:09:08.374Z";1715069348374;1.4398;1.5751;1.3631;1.2753
"2024-05-07T08:09:08.5Z";1715069348500;1.4421;1.6106;1.3621;1.2918
"2024-05-07T08:09:08.673Z";1715069348673;1.4432;1.5241;1.3611;1.2869
"2024-05-07T08:09:08.894Z";1715069348894;1.4451;1.5832;1.3609;1.3468
"2024-05-07T08:09:09.022Z";1715069349022;1.444;1.5187;1.3588;1.3545
"2024-05-07T08:09:09.295Z";1715069349295;1.4429;1.5926;1.3566;1.4061
"2024-05-07T08:09:09.52Z";1715069349520;1.4422;1.6173;1.3551;1.4508
"2024-05-07T08:09:09.629Z";1715069349629;1.4435;1.6126;1.3531;1.4441
"2024-05-07T08:09:09.822Z";1715069349822;1.4434;1.5054;1.351;1.3558
"2024-05-07T08:09:09.996Z";1715069349996;1.4418;1.4954;1.3489;1.3128
"2024-05-07T08:09:10.194Z";1715069350194;1.4404;1.477;1.3475;1.3522
"2024-05-07T08:09:10.369Z";1715069350369;1.4421;1.6128;1.3465;1.446
"2024-05-07T08:09:10.548Z";1715069350548;1.4431;1.6114;1.3457;1.4893
"2024-05-07T08:09:10.779Z";1715069350779;1.4446;1.6545;1.3443;1.432
"2024-05-07T08:09:10.972Z";1715069350972;1.4472;1.7098;1.3432;1.3904
"2024-05-07T08:09:11.168Z";1715069351168;1.4498;1.6828;1.3428;1.4001
"2024-05-07T08:09:11.334Z";1715069351334;1.4511;1.6698;1.3431;1.4418
"2024-05-07T08:09:11.549Z";1715069351549;1.4528;1.7249;1.3435;1.4852
"2024-05-07T08:09:11.752Z";1715069351752;1.4531;1.6993;1.3435;1.5377
"2024-05-07T08:09:11.925Z";1715069351925;1.455;1.7545;1.3439;1.5836
"2024-05-07T08:09:12.134Z";1715069352134;1.456;1.7073;1.3451;1.5875
"2024-05-07T08:09:12.289Z";1715069352289;1.4588;1.7775;1.3461;1.575
"2024-05-07T08:09:12.7Z";1715069352700;1.4595;1.673;1.3469;1.5199
"2024-05-07T08:09:12.928Z";1715069352928;1.4603;1.6222;1.3478;1.5298
"2024-05-07T08:09:13.111Z";1715069353111;1.463;1.7346;1.3488;1.586
"2024-05-07T08:09:13.341Z";1715069353341;1.4655;1.7077;1.349;1.571
"2024-05-07T08:09:13.452Z";1715069353452;1.4671;1.641;1.3493;1.555
"2024-05-07T08:09:13.82Z";1715069353820;1.4702;1.7481;1.3496;1.541
"2024-05-07T08:09:13.897Z";1715069353897;1.4727;1.7159;1.3504;1.5001
"2024-05-07T08:09:14.012Z";1715069354012;1.4752;1.7122;1.3504;1.4647
"2024-05-07T08:09:14.244Z";1715069354244;1.4771;1.7293;1.3495;1.4368
"2024-05-07T08:09:14.437Z";1715069354437;1.4789;1.7371;1.35;1.5072
"2024-05-07T08:09:14.606Z";1715069354606;1.4822;1.8866;1.3508;1.5142
"2024-05-07T08:09:14.84Z";1715069354840;1.4838;1.8176;1.3516;1.5344
"2024-05-07T08:09:15Z";1715069355000;1.4854;1.8006;1.3523;1.4824
"2024-05-07T08:09:15.191Z";1715069355191;1.4858;1.7591;1.3542;1.4969
"2024-05-07T08:09:15.416Z";1715069355416;1.4864;1.7846;1.3558;1.4625
"2024-05-07T08:09:15.57Z";1715069355570;1.4855;1.7437;1.3577;1.4855
"2024-05-07T08:09:15.835Z";1715069355835;1.4852;1.7141;1.3595;1.5021
"2024-05-07T08:09:15.974Z";1715069355974;1.4841;1.6537;1.3627;1.5062
"2024-05-07T08:09:16.117Z";1715069356117;1.4843;1.6643;1.366;1.4867
"2024-05-07T08:09:16.346Z";1715069356346;1.4839;1.6279;1.3676;1.4082
"2024-05-07T08:09:16.567Z";1715069356567;1.484;1.6262;1.3701;1.4031
"2024-05-07T08:09:16.7Z";1715069356700;1.4848;1.599;1.3728;1.4208
"2024-05-07T08:09:16.929Z";1715069356929;1.4852;1.5326;1.3753;1.3725
"2024-05-07T08:09:17.084Z";1715069357084;1.4864;1.4948;1.3783;1.4057
"2024-05-07T08:09:17.569Z";1715069357569;1.4893;1.4938;1.3805;1.3828
"2024-05-07T08:09:17.685Z";1715069357685;1.4929;1.5212;1.3819;1.346
"2024-05-07T08:09:17.851Z";1715069357851;1.4974;1.4418;1.3833;1.3362
"2024-05-07T08:09:18.089Z";1715069358089;1.4997;1.3515;1.3841;1.3199
"2024-05-07T08:09:18.428Z";1715069358428;1.5023;1.3134;1.3855;1.3437
"2024-05-07T08:09:18.541Z";1715069358541;1.5033;1.1872;1.386;1.3027
"2024-05-07T08:09:18.627Z";1715069358627;1.5055;1.2293;1.3864;1.342
"2024-05-07T08:09:18.836Z";1715069358836;1.5062;1.1855;1.3861;1.278
"2024-05-07T08:09:19Z";1715069359000;1.5069;1.256;1.3847;1.3085
"2024-05-07T08:09:19.251Z";1715069359251;1.5071;1.1825;1.383;1.2692
"2024-05-07T08:09:19.512Z";1715069359512;1.5079;1.2709;1.3815;1.3054
"2024-05-07T08:09:19.596Z";1715069359596;1.507;1.2307;1.3812;1.3406
"2024-05-07T08:09:19.795Z";1715069359795;1.5084;1.3841;1.382;1.3775
"2024-05-07T08:09:20Z";1715069360000;1.5108;1.4324;1.382;1.3815
"2024-05-07T08:09:20.274Z";1715069360274;1.5141;1.5495;1.3838;1.4614
"2024-05-07T08:09:20.41Z";1715069360410;1.5196;1.6407;1.3864;1.5093
"2024-05-07T08:09:20.568Z";1715069360568;1.5274;1.715;1.3892;1.5001
"2024-05-07T08:09:20.796Z";1715069360796;1.5352;1.7541;1.3935;1.5586
"2024-05-07T08:09:20.974Z";1715069360974;1.5437;1.7257;1.3984;1.569
"2024-05-07T08:09:21.113Z";1715069361113;1.5529;1.8405;1.4032;1.5755
"2024-05-07T08:09:21.326Z";1715069361326;1.5638;1.8487;1.4092;1.5814
"2024-05-07T08:09:21.511Z";1715069361511;1.5733;1.863;1.4149;1.5729
"2024-05-07T08:09:21.729Z";1715069361729;1.5829;1.8889;1.4202;1.5573
"2024-05-07T08:09:21.894Z";1715069361894;1.5923;1.918;1.4252;1.5075
"2024-05-07T08:09:22.306Z";1715069362306;1.601;1.9415;1.4284;1.3832
"2024-05-07T08:09:22.484Z";1715069362484;1.6094;1.9146;1.4319;1.3753
"2024-05-07T08:09:22.697Z";1715069362697;1.6189;2.0082;1.4354;1.4053
"2024-05-07T08:09:22.85Z";1715069362850;1.6271;2.0209;1.4369;1.3579
"2024-05-07T08:09:23.044Z";1715069363044;1.6349;2.0667;1.437;1.29
"2024-05-07T08:09:23.243Z";1715069363243;1.6423;2.1291;1.4362;1.2119
"2024-05-07T08:09:23.467Z";1715069363467;1.6492;2.1295;1.4344;1.1605
"2024-05-07T08:09:23.739Z";1715069363739;1.6574;2.1336;1.433;1.1823
"2024-05-07T08:09:23.865Z";1715069363865;1.6656;2.2018;1.4318;1.2577
"2024-05-07T08:09:24.005Z";1715069364005;1.675;2.2257;1.4306;1.2624
"2024-05-07T08:09:24.21Z";1715069364210;1.6832;2.2019;1.429;1.2864
"2024-05-07T08:09:24.395Z";1715069364395;1.6918;2.2664;1.4269;1.2884
"2024-05-07T08:09:24.618Z";1715069364618;1.6995;2.1879;1.4237;1.2087
"2024-05-07T08:09:24.794Z";1715069364794;1.7067;2.0489;1.4225;1.2611
"2024-05-07T08:09:24.95Z";1715069364950;1.7129;1.9596;1.4221;1.2849
"2024-05-07T08:09:25.157Z";1715069365157;1.7179;1.8543;1.4222;1.3637
"2024-05-07T08:09:25.398Z";1715069365398;1.7202;1.7795;1.4213;1.3744
"2024-05-07T08:09:25.596Z";1715069365596;1.7227;1.7977;1.4197;1.3694
"2024-05-07T08:09:25.857Z";1715069365857;1.7229;1.6724;1.4176;1.2721
"2024-05-07T08:09:25.97Z";1715069365970;1.7204;1.521;1.4158;1.2566
"2024-05-07T08:09:26.124Z";1715069366124;1.718;1.5049;1.4143;1.2898
"2024-05-07T08:09:26.322Z";1715069366322;1.7158;1.5021;1.4122;1.2811
"2024-05-07T08:09:26.557Z";1715069366557;1.7141;1.602;1.4102;1.3383
"2024-05-07T08:09:26.707Z";1715069366707;1.713;1.6156;1.407;1.3008
"2024-05-07T08:09:27.113Z";1715069367113;1.7118;1.6617;1.4023;1.2317
"2024-05-07T08:09:27.295Z";1715069367295;1.7136;1.8425;1.3976;1.2296
"2024-05-07T08:09:27.501Z";1715069367501;1.7148;1.866;1.3926;1.2033
"2024-05-07T08:09:27.704Z";1715069367704;1.7167;1.8192;1.3884;1.2034
"2024-05-07T08:09:27.886Z";1715069367886;1.7204;1.9015;1.385;1.2753
"2024-05-07T08:09:28.143Z";1715069368143;1.7234;1.9558;1.3808;1.2718
"2024-05-07T08:09:28.256Z";1715069368256;1.7264;1.9322;1.3774;1.317
"2024-05-07T08:09:28.455Z";1715069368455;1.7278;1.7444;1.375;1.372
"2024-05-07T08:09:28.631Z";1715069368631;1.7255;1.5773;1.3731;1.4024
"2024-05-07T08:09:28.825Z";1715069368825;1.7237;1.5853;1.3723;1.4394
"2024-05-07T08:09:28.996Z";1715069368996;1.7227;1.6352;1.3726;1.4824
"2024-05-07T08:09:29.176Z";1715069369176;1.7188;1.433;1.3738;1.5278
"2024-05-07T08:09:29.415Z";1715069369415;1.7139;1.369;1.3739;1.5174
"2024-05-07T08:09:29.559Z";1715069369559;1.7058;1.2819;1.3746;1.5623
"2024-05-07T08:09:29.827Z";1715069369827;1.6995;1.3432;1.3751;1.5761
"2024-05-07T08:09:29.968Z";1715069369968;1.6934;1.3446;1.3767;1.598
"2024-05-07T08:09:30.159Z";1715069370159;1.6876;1.3277;1.3773;1.5413
"2024-05-07T08:09:30.44Z";1715069370440;1.6813;1.3096;1.3779;1.5093
"2024-05-07T08:09:30.561Z";1715069370561;1.678;1.4947;1.3771;1.4294
"2024-05-07T08:09:30.745Z";1715069370745;1.6741;1.4237;1.3759;1.4112
"2024-05-07T08:09:30.959Z";1715069370959;1.6706;1.3933;1.3747;1.4169
"2024-05-07T08:09:31.151Z";1715069371151;1.6652;1.2591;1.3733;1.3796
"2024-05-07T08:09:31.314Z";1715069371314;1.6616;1.3571;1.3727;1.3598
"2024-05-07T08:09:31.566Z";1715069371566;1.6579;1.348;1.3714;1.3077
"2024-05-07T08:09:31.947Z";1715069371947;1.6541;1.3108;1.3699;1.3131
"2024-05-07T08:09:32.137Z";1715069372137;1.6557;NaN;1.3697;1.3507
"2024-05-07T08:09:32.282Z";1715069372282;1.6522;1.2348;1.3692;1.3687
"2024-05-07T08:09:32.469Z";1715069372469;1.6475;1.1483;1.3693;1.3899
"2024-05-07T08:09:32.656Z";1715069372656;1.6429;1.1786;1.3707;1.4569
"2024-05-07T08:09:32.882Z";1715069372882;1.6392;1.1651;1.3724;1.4603
"2024-05-07T08:09:33.052Z";1715069373052;1.6364;1.1505;1.3745;1.4775
"2024-05-07T08:09:33.289Z";1715069373289;1.6346;1.1764;1.3775;1.569
"2024-05-07T08:09:33.425Z";1715069373425;1.6338;1.1275;1.3818;1.6249
"2024-05-07T08:09:33.623Z";1715069373623;1.6328;1.1581;1.3862;1.6766
"2024-05-07T08:09:33.862Z";1715069373862;1.6337;1.2506;1.3914;1.6663
"2024-05-07T08:09:34Z";1715069374000;1.6344;1.3066;1.3961;1.6624
"2024-05-07T08:09:34.221Z";1715069374221;1.6364;1.3302;1.4024;1.7419
"2024-05-07T08:09:34.385Z";1715069374385;1.6387;1.4444;1.4085;1.7613
"2024-05-07T08:09:34.597Z";1715069374597;1.641;1.4027;1.4143;1.7753
"2024-05-07T08:09:34.814Z";1715069374814;1.6408;1.368;1.4203;1.8225
"2024-05-07T08:09:34.979Z";1715069374979;1.6415;1.4848;1.4261;1.8165
"2024-05-07T08:09:35.145Z";1715069375145;1.6396;1.4027;1.4308;1.8194
"2024-05-07T08:09:35.364Z";1715069375364;1.6366;1.4249;1.4341;1.7572
"2024-05-07T08:09:35.6Z";1715069375600;1.6313;1.3172;1.4379;1.7821
"2024-05-07T08:09:35.772Z";1715069375772;1.6253;1.3128;1.441;1.7895
"2024-05-07T08:09:35.895Z";1715069375895;1.6188;1.2475;1.4436;1.7646
"2024-05-07T08:09:36.17Z";1715069376170;1.6121;1.342;1.4454;1.7108
"2024-05-07T08:09:36.286Z";1715069376286;1.6065;1.4355;1.4467;1.6831
"2024-05-07T08:09:36.739Z";1715069376739;1.603;NaN;1.445;NaN
"2024-05-07T08:09:36.951Z";1715069376951;1.599;NaN;1.4435;NaN
"2024-05-07T08:09:37.222Z";1715069377222;1.5945;NaN;1.4426;NaN
"2024-05-07T08:09:37.27Z";1715069377270;1.5896;NaN;1.4434;NaN
"2024-05-07T08:09:37.519Z";1715069377519;1.5849;NaN;1.4444;NaN
"2024-05-07T08:09:37.704Z";1715069377704;1.5786;NaN;1.445;NaN
"2024-05-07T08:09:37.839Z";1715069377839;1.572;NaN;1.4463;NaN
